elapsed_sec,sum_next_o_id,orders_delta,nopm_rate
735,32877557,4519,135570.0
736,32882144,4587,275220.0
737,32886608,4464,267840.0
738,32891258,4650,279000.0
739,32895840,4582,274920.0
740,32900478,4638,278280.0
741,32905315,4837,290220.0
742,32910072,4757,285420.0
744,32914842,4770,143100.0
745,32919596,4754,285240.0
746,32924040,4444,266640.0
747,32928684,4644,278640.0
748,32933433,4749,284940.0
749,32938226,4793,287580.0
750,32942989,4763,285780.0
752,32947686,4697,140910.0
753,32952417,4731,283860.0
754,32957154,4737,284220.0
755,32961962,4808,288480.0
756,32966730,4768,286080.0
757,32971573,4843,290580.0
758,32976164,4591,275460.0
760,32980900,4736,142080.0
761,32985618,4718,283080.0
762,32990359,4741,284460.0
763,32995134,4775,286500.0
764,32999842,4708,282480.0
765,33004569,4727,283620.0
766,33009316,4747,284820.0
768,33013964,4648,139440.0
769,33018750,4786,287160.0
770,33023470,4720,283200.0
771,33028175,4705,282300.0
772,33032919,4744,284640.0
773,33037668,4749,284940.0
774,33042316,4648,278880.0
776,33046972,4656,139680.0
777,33051629,4657,279420.0
778,33056446,4817,289020.0
779,33061198,4752,285120.0
780,33065928,4730,283800.0
781,33070712,4784,287040.0
782,33075446,4734,284040.0
784,33080253,4807,144210.0
785,33084924,4671,280260.0
786,33089633,4709,282540.0
787,33094393,4760,285600.0
788,33099176,4783,286980.0
789,33103844,4668,280080.0
790,33108585,4741,284460.0
791,33113220,4635,278100.0
793,33117845,4625,138750.0
794,33122598,4753,285180.0
795,33127334,4736,284160.0
796,33132208,4874,292440.0
797,33137015,4807,288420.0
798,33141796,4781,286860.0
799,33146540,4744,284640.0
801,33151288,4748,142440.0
802,33155989,4701,282060.0
803,33160767,4778,286680.0
804,33165521,4754,285240.0
805,33170279,4758,285480.0
806,33174994,4715,282900.0
807,33179713,4719,283140.0
809,33184441,4728,141840.0
810,33189040,4599,275940.0
811,33193804,4764,285840.0
812,33198609,4805,288300.0
813,33203378,4769,286140.0
814,33208193,4815,288900.0
815,33212960,4767,286020.0
816,33217671,4711,282660.0
818,33222392,4721,141630.0
819,33227137,4745,284700.0
820,33231841,4704,282240.0
821,33236554,4713,282780.0
822,33241129,4575,274500.0
823,33245619,4490,269400.0
824,33250125,4506,270360.0
826,33254577,4452,133560.0
827,33259011,4434,266040.0
828,33263475,4464,267840.0
829,33268097,4622,277320.0
