second,tpm
2350,563880
2351,573240
2352,544680
2353,538020
2354,518820
2355,529080
2356,498960
2357,495060
2358,523260
2359,521400
2360,509340
2361,507780
2362,535320
2363,518940
2364,504600
2365,480600
2366,491640
2367,528420
2368,493560
2369,513360
2370,494280
2371,506100
2372,510960
2373,461220
2374,486420
2375,495360
2376,511260
2377,478080
2378,508560
2379,527100
2380,595680
2381,576900
2382,593220
2383,593520
2384,584760
2385,595140
2386,601320
2387,582840
2388,572340
2389,586800
2390,594480
2391,584520
2392,581820
2393,605940
2394,594300
2395,582720
2396,571800
2397,573420
2398,599700
2399,562500
2400,613500
2401,596580
2402,590160
2403,581760
2404,589440
2405,612540
2406,577320
2407,587760
2408,609300
2409,598800
2410,553920
2411,601080
2412,568740
2413,585180
2414,563640
2415,495360
2416,498060
2417,508380
2418,492720
2419,513960
2420,498360
2421,525420
2422,482400
2423,497580
2424,516720
2425,506160
2426,492420
2427,513060
2428,508620
2429,521160
2430,539940
2431,478560
2432,491400
2433,532500
2434,510000
2435,497580
2436,539820
2437,520380
2438,514560
2439,485640
2440,518700
2441,537960
2442,524220
2443,522720
2444,541920
2445,537540
2446,503460
2447,523260
2448,497040
2449,544620
2450,536520
2451,516360
2452,551940
2453,548820
2454,514320
2455,529440
2456,523920
2457,545340
2458,516540
2459,524580
2460,541260
2461,554100
2462,561960
2463,496560
2464,553380
2465,535080
2466,565620
2467,568800
2468,550680
2469,550740
2470,542580
2471,525660
2472,545160
2473,562440
2474,561240
2475,562080
2476,498900
2477,570120
2478,552000
2479,528180
2480,540060
2481,570120
2482,529620
2483,511980
2484,564600
2485,564300
2486,509160
2487,558720
2488,541740
2489,553740
2490,547200
2491,494460
2492,559260
2493,553680
